fecha_desaparicion;fecha_denuncia;fecha_conocimiento;zona;distrito;circuito;subcircuito;codigo_provincia;provincia;codigo_canton;canton;dias_solucion;latitud_desaparicion;longitud_desaparicion;sexo;nacionalidad;edad;rango_edad;etnia;fecha_localizacion;latitud_localizacion;longitud_localizacion;provincia_localizacion;situacion_actual;motivo_desaparicion;motivacion_desaparicion_observada;estado_desaparecido
13/5/2025;15/5/2025;15/5/2025;ZONA 9;MANUELA SÁENZ;PUENGASÍ;PUENGASÍ 3;17;PICHINCHA;1701;QUITO;518400;-0,242847;-78,499936;HOMBRE;ECUADOR;41;ADULTO;MESTIZO/A;19/5/2025;-0,181752;-78,504431;PICHINCHA;FALLECIDO;FALLECIDO;ACCIDENTAL;DESAPARICIÓN INVOLUNTARIA
13/5/2025;15/5/2025;15/5/2025;ZONA 9;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 3;17;PICHINCHA;1701;QUITO;777600;-0,095158;-78,502268;MUJER;ECUADOR;25;ADULTO;MESTIZO/A;22/5/2025;-0,140364;-78,500122;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
13/5/2025;16/5/2025;16/5/2025;ZONA 9;MANUELA SÁENZ;PUENGASÍ;PUENGASÍ 3;17;PICHINCHA;1701;QUITO;518400;-0,242847;-78,499936;HOMBRE;ECUADOR;18;ADULTO;MESTIZO/A;19/5/2025;-0,206982;-78,4977;PICHINCHA;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD INTELECTUAL;EXTRAVÍO
13/5/2025;14/5/2025;14/5/2025;ZONA 9;CALDERÓN;BICENTENARIO;BICENTENARIO 2;17;PICHINCHA;1701;QUITO;2937600;-0,082225;-78,436897;MUJER;ECUADOR;16;ADOLESCENTES;MONTUBIO/A;16/6/2025;-1,022603;-79,459542;LOS RIOS;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
12/5/2025;12/5/2025;12/5/2025;ZONA 9;LA DELICIA;SAN ANTONIO BAJO;SAN ANTONIO BAJO 1;17;PICHINCHA;1701;QUITO;604800;-0,007996;-78,457345;HOMBRE;COLOMBIA;17;ADOLESCENTES;MESTIZO/A;19/5/2025;-0,140493;-78,502686;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
12/5/2025;12/5/2025;12/5/2025;ZONA 9;LA DELICIA;EL MIRADOR;EL MIRADOR 2;17;PICHINCHA;1701;QUITO;0;-0,122129;-78,467472;MUJER;PERU;11;NIÑOS(AS);MESTIZO/A;12/5/2025;-0,1529;-78,48804;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
12/5/2025;12/5/2025;12/5/2025;ZONA 9;LA DELICIA;EL MIRADOR;EL MIRADOR 2;17;PICHINCHA;1701;QUITO;0;-0,120241;-78,466678;MUJER;ECUADOR;11;NIÑOS(AS);MESTIZO/A;12/5/2025;-0,1529;-78,48804;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
12/5/2025;13/5/2025;13/5/2025;ZONA 9;MANUELA SÁENZ;CENTRO HISTÓRICO;CENTRO HISTÓRICO 3;17;PICHINCHA;1701;QUITO;518400;-0,219503;-78,519362;MUJER;ECUADOR;18;ADULTO;MESTIZO/A;18/5/2025;-2,633648;-80,389941;GUAYAS;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
12/5/2025;13/5/2025;13/5/2025;ZONA 9;ELOY ALFARO - DMQ;BARRIO NUEVO;BARRIO NUEVO 1;17;PICHINCHA;1701;QUITO;604800;-0,269464;-78,550937;MUJER;ECUADOR;17;ADOLESCENTES;INDIGENA;19/5/2025;-0,269464;-78,550937;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
12/5/2025;23/5/2025;23/5/2025;ZONA 9;LA DELICIA;EL MIRADOR;EL MIRADOR 2;17;PICHINCHA;1701;QUITO;1036800;-0,121754;-78,470776;HOMBRE;ECUADOR;34;ADULTO;MESTIZO/A;24/5/2025;-0,142139;-78,503147;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
11/5/2025;12/5/2025;12/5/2025;ZONA 9;CALDERÓN;BICENTENARIO;BICENTENARIO 2;17;PICHINCHA;1701;QUITO;86400;-0,079392;-78,448562;MUJER;ECUADOR;81;ADULTO MAYOR;MESTIZO/A;12/5/2025;-0,089229;-78,44022;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
11/5/2025;11/5/2025;11/5/2025;ZONA 9;EUGENIO ESPEJO;DAMMER;DAMMER 1;17;PICHINCHA;1701;QUITO;86400;-0,154168;-78,475571;MUJER;ECUADOR;11;NIÑOS(AS);MESTIZO/A;12/5/2025;-0,121754;-78,470776;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
11/5/2025;13/5/2025;13/5/2025;ZONA 9;EUGENIO ESPEJO;AEROPUERTO;AEROPUERTO 3;17;PICHINCHA;1701;QUITO;172800;-0,14237;-78,50021;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;13/5/2025;-0,109722;-78,487778;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
11/5/2025;13/5/2025;15/5/2025;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 5;17;PICHINCHA;1701;QUITO;777600;-0,286678;-78,528759;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;20/5/2025;-0,338797;-78,607761;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
10/5/2025;10/5/2025;10/5/2025;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 3;17;PICHINCHA;1701;QUITO;0;-0,328637;-78,546798;HOMBRE;ECUADOR;18;ADULTO;MESTIZO/A;10/5/2025;-0,59191;-76,891937;ORELLANA;ENCONTRADO;POSIBLE VINCULACIÓN A DELITO;ROBO (ESCOPOLAMINA U OTRA DROGA ALUCINÓGENA ALTAMENTE TÓXICA);DESAPARICIÓN INVOLUNTARIA
10/5/2025;10/5/2025;10/5/2025;ZONA 9;ELOY ALFARO - DMQ;BARRIO NUEVO;BARRIO NUEVO 2;17;PICHINCHA;1701;QUITO;86400;-0,28099;-78,545531;MUJER;ECUADOR;19;ADULTO;MESTIZO/A;11/5/2025;-0,142402;-78,500207;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
10/5/2025;13/5/2025;13/5/2025;ZONA 9;EUGENIO ESPEJO;EL BOSQUE;EL BOSQUE 5;17;PICHINCHA;1701;QUITO;691200;-0,186944;-78,52029;MUJER;ECUADOR;21;ADULTO;MESTIZO/A;18/5/2025;-0,216025;-78,517002;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
9/5/2025;9/5/2025;10/5/2025;ZONA 9;EUGENIO ESPEJO;SAN ISIDRO DEL INCA;SAN ISIDRO DEL INCA 2;17;PICHINCHA;1701;QUITO;86400;-0,137143;-78,466266;MUJER;ECUADOR;46;ADULTO;MESTIZO/A;10/5/2025;-0,142204;-78,500236;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
9/5/2025;11/5/2025;11/5/2025;ZONA 9;ELOY ALFARO - DMQ;CHILIBULO;CHILIBULO 6;17;PICHINCHA;1701;QUITO;950400;-0,238036;-78,529714;HOMBRE;ECUADOR;46;ADULTO;MESTIZO/A;20/5/2025;-0,234769;-78,535938;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
9/5/2025;9/5/2025;9/5/2025;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 2;17;PICHINCHA;1701;QUITO;0;-0,092785;-78,508981;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;9/5/2025;-0,140227;-78,488253;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
9/5/2025;12/5/2025;12/5/2025;ZONA 9;LA DELICIA;PONCIANO;PONCIANO 3;17;PICHINCHA;1701;QUITO;345600;-0,10049;-78,472704;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;13/5/2025;0,33206;-78,21567;IMBABURA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
9/5/2025;10/5/2025;10/5/2025;ZONA 9;CALDERÓN;LLANO CHICO;LLANO CHICO 1;17;PICHINCHA;1701;QUITO;172800;-0,140069;-78,436194;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;11/5/2025;-0,134363;-78,419014;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
9/5/2025;10/5/2025;10/5/2025;ZONA 9;QUITUMBE;LAS CUADRAS;LAS CUADRAS 3;17;PICHINCHA;1701;QUITO;86400;-0,299696;-78,551849;MUJER;ECUADOR;20;ADULTO;MESTIZO/A;10/5/2025;-0,142481;-78,500178;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
9/5/2025;12/5/2025;12/5/2025;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 3;17;PICHINCHA;1701;QUITO;777600;-0,337919;-78,555763;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;18/5/2025;-0,140354;-78,502684;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
9/5/2025;12/5/2025;12/5/2025;ZONA 9;TUMBACO;TUMBACO SUR;TUMBACO SUR 1;17;PICHINCHA;1701;QUITO;518400;-0,228992;-78,409133;HOMBRE;ECUADOR;43;ADULTO;MESTIZO/A;15/5/2025;-0,206753;-78,497669;PICHINCHA;ENCONTRADO;CERRADO POR FISCALÍA / DELITO REFORMULADO;CERRADO POR FISCALÍA / DELITO REFORMULADO;DESAPARICIÓN INVOLUNTARIA
9/5/2025;14/5/2025;14/5/2025;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 1;17;PICHINCHA;1701;QUITO;432000;-0,297103;-78,539789;MUJER;ECUADOR;26;ADULTO;MESTIZO/A;14/5/2025;-0,285976;-78,5432;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
9/5/2025;15/5/2025;17/5/2025;ZONA 9;ELOY ALFARO - DMQ;CHIMBACALLE;CHIMBACALLE 1;17;PICHINCHA;1701;QUITO;1468800;-0,238928;-78,514489;HOMBRE;ECUADOR;17;ADOLESCENTES;MESTIZO/A;26/5/2025;-0,33071;-78,554166;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
8/5/2025;8/5/2025;8/5/2025;ZONA 9;EUGENIO ESPEJO;DAMMER;DAMMER 2;17;PICHINCHA;1701;QUITO;0;-0,14823;-78,478827;HOMBRE;ECUADOR;84;ADULTO MAYOR;MESTIZO/A;8/5/2025;-0,14406;-78,4832;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
8/5/2025;9/5/2025;9/5/2025;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 4;17;PICHINCHA;1701;QUITO;86400;-0,331865;-78,546266;HOMBRE;ECUADOR;21;ADULTO;MESTIZO/A;9/5/2025;-0,142258;-78,500408;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
8/5/2025;9/5/2025;9/5/2025;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 3;17;PICHINCHA;1701;QUITO;86400;-0,289909;-78,537417;HOMBRE;ECUADOR;23;ADULTO;MESTIZO/A;9/5/2025;-0,258099;-78,525194;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
8/5/2025;13/5/2025;14/5/2025;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 1;17;PICHINCHA;1701;QUITO;691200;-0,240806;-78,527328;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;16/5/2025;-0,33442;-78,49365;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
7/5/2025;9/5/2025;14/5/2025;ZONA 9;ELOY ALFARO - DMQ;CHILIBULO;CHILIBULO 5;17;PICHINCHA;1701;QUITO;1123200;-0,226975;-78,538932;MUJER;COLOMBIA;44;ADULTO;AFRO;20/5/2025;-0,304237;-78,552321;PICHINCHA;ENCONTRADO;VIOLENCIA;VIOLENCIA FÍSICA;DESAPARICIÓN VOLUNTARIA
7/5/2025;15/5/2025;15/5/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 4;17;PICHINCHA;1701;QUITO;777600;-0,338711;-78,607761;HOMBRE;ECUADOR;26;ADULTO;MESTIZO/A;16/5/2025;-0,140354;-78,502684;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
6/5/2025;7/5/2025;7/5/2025;ZONA 9;ELOY ALFARO - DMQ;FERROVIARIA;FERROVIARIA 1;17;PICHINCHA;1701;QUITO;345600;-0,271395;-78,52058;MUJER;ECUADOR;20;ADULTO;MESTIZO/A;10/5/2025;-0,145073;-78,504688;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
6/5/2025;7/5/2025;7/5/2025;ZONA 9;ELOY ALFARO - DMQ;CHIMBACALLE;CHIMBACALLE 3;17;PICHINCHA;1701;QUITO;172800;-0,238816;-78,510027;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;8/5/2025;-0,244445;-78,541079;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
6/5/2025;8/5/2025;9/5/2025;ZONA 9;EUGENIO ESPEJO;UNIVERSITARIO;UNIVERSITARIO 1;17;PICHINCHA;1701;QUITO;14428800;-0,197678;-78,500535;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;20/10/2025;-0,19668;-78,503602;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
5/5/2025;5/5/2025;5/5/2025;ZONA 9;QUITUMBE;LAS CUADRAS;LAS CUADRAS 3;17;PICHINCHA;1701;QUITO;172800;-0,281003;-78,552612;HOMBRE;ECUADOR;88;ADULTO MAYOR;MESTIZO/A;7/5/2025;-0,20461;-78,49394;PICHINCHA;FALLECIDO;FALLECIDO;ACCIDENTAL;DESAPARICIÓN INVOLUNTARIA
5/5/2025;6/5/2025;6/5/2025;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 1;17;PICHINCHA;1701;QUITO;86400;-0,241267;-78,528125;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;6/5/2025;-0,243992;-78,525547;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
5/5/2025;5/5/2025;5/5/2025;ZONA 9;MANUELA SÁENZ;MONJAS COLLACOTO;MONJAS COLLACOTO 3;17;PICHINCHA;1701;QUITO;86400;-0,231111;-78,491389;MUJER;ECUADOR;18;ADULTO;SIN_DATO;6/5/2025;-0,14237;-78,50021;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
5/5/2025;6/5/2025;6/5/2025;ZONA 9;TUMBACO;TUMBACO SUR;TUMBACO SUR 1;17;PICHINCHA;1701;QUITO;259200;-0,21693;-78,411407;HOMBRE;ECUADOR;13;ADOLESCENTES;MESTIZO/A;8/5/2025;-0,220049;-78,411653;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
5/5/2025;8/5/2025;8/5/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 1;17;PICHINCHA;1701;QUITO;432000;-0,291613;-78,559777;HOMBRE;ECUADOR;38;ADULTO;MESTIZO/A;10/5/2025;-0,263477;-78,515675;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
5/5/2025;5/5/2025;5/5/2025;ZONA 9;MANUELA SÁENZ;ITCHIMBIA;ITCHIMBIA 3;17;PICHINCHA;1701;QUITO;0;-0,21322;-78,49367;HOMBRE;ECUADOR;44;ADULTO;MESTIZO/A;5/5/2025;-0,209752;-78,497072;PICHINCHA;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD INTELECTUAL;EXTRAVÍO
5/5/2025;5/5/2025;5/5/2025;ZONA 9;ELOY ALFARO - DMQ;BARRIO NUEVO;BARRIO NUEVO 1;17;PICHINCHA;1701;QUITO;0;-0,269486;-78,550937;HOMBRE;ECUADOR;43;ADULTO;MESTIZO/A;5/5/2025;-0,269464;-78,550937;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
5/5/2025;15/5/2025;17/5/2025;ZONA 9;LA DELICIA;CARCELÉN;CARCELÉN 2;17;PICHINCHA;1701;QUITO;1209600;-0,087828;-78,482321;HOMBRE;ECUADOR;30;ADULTO;MESTIZO/A;19/5/2025;-0,142443;-78,502764;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
4/5/2025;5/5/2025;5/5/2025;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 2;17;PICHINCHA;1701;QUITO;86400;-0,256106;-78,55323;MUJER;ECUADOR;18;ADULTO;MESTIZO/A;5/5/2025;-0,257025;-78,552453;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
4/5/2025;4/5/2025;4/5/2025;ZONA 9;LA DELICIA;POMASQUI;POMASQUI 2;17;PICHINCHA;1701;QUITO;86400;-0,071392;-78,473562;MUJER;ECUADOR;79;ADULTO MAYOR;MESTIZO/A;5/5/2025;-0,107004;-78,491058;PICHINCHA;ENCONTRADO;EXTRAVIADO - AUSENCIA TEMPORAL;ACCIDENTAL POR DESCUIDO;EXTRAVÍO
4/5/2025;5/5/2025;5/5/2025;ZONA 9;CALDERÓN;CALDERÓN;CALDERÓN 2;17;PICHINCHA;1701;QUITO;172800;-0,097222;-78,4225;HOMBRE;ECUADOR;48;ADULTO;MESTIZO/A;6/5/2025;-0,093665;-78,440394;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
3/5/2025;11/6/2025;11/6/2025;ZONA 9;ELOY ALFARO - DMQ;SOLANDA;SOLANDA 2;17;PICHINCHA;1701;QUITO;4060800;-0,270738;-78,539653;MUJER;VENEZUELA;17;ADOLESCENTES;SIN_DATO;19/6/2025;-0,142274;-78,5001;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
3/5/2025;3/5/2025;3/5/2025;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 3;17;PICHINCHA;1701;QUITO;0;-0,332544;-78,555215;HOMBRE;ECUADOR;13;ADOLESCENTES;MESTIZO/A;3/5/2025;-0,332541;-78,557934;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
3/5/2025;3/5/2025;3/5/2025;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 3;17;PICHINCHA;1701;QUITO;172800;-0,124105;-78,505383;HOMBRE;ECUADOR;13;ADOLESCENTES;AFRO;5/5/2025;-0,099216;-78,453203;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
3/5/2025;4/5/2025;4/5/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 2;17;PICHINCHA;1701;QUITO;259200;-0,30815;-78,573443;MUJER;ECUADOR;14;ADOLESCENTES;INDIGENA;6/5/2025;-0,276299;-78,552585;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
3/5/2025;4/5/2025;4/5/2025;ZONA 9;LA DELICIA;SAN ANTONIO BAJO;SAN ANTONIO BAJO 1;17;PICHINCHA;1701;QUITO;172800;0,000081;-78,448114;MUJER;ECUADOR;19;ADULTO;MESTIZO/A;5/5/2025;-0,093622;-78,440394;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
3/5/2025;7/5/2025;7/5/2025;ZONA 9;ELOY ALFARO - DMQ;CHIMBACALLE;CHIMBACALLE 4;17;PICHINCHA;1701;QUITO;345600;-0,250891;-78,517992;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;7/5/2025;-0,24102;-78,525325;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
2/5/2025;6/5/2025;6/5/2025;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 3;17;PICHINCHA;1701;QUITO;604800;-0,326899;-78,540535;MUJER;ECUADOR;22;ADULTO;MESTIZO/A;9/5/2025;0,965331;-79,653038;ESMERALDAS;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
2/5/2025;2/5/2025;2/5/2025;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 5;17;PICHINCHA;1701;QUITO;0;-0,203545;-78,485513;HOMBRE;ECUADOR;19;ADULTO;MESTIZO/A;2/5/2025;-0,142445;-78,501546;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
2/5/2025;2/5/2025;2/5/2025;ZONA 9;MANUELA SÁENZ;ITCHIMBIA;ITCHIMBIA 4;17;PICHINCHA;1701;QUITO;86400;-0,228797;-78,506982;HOMBRE;ECUADOR;28;ADULTO;MESTIZO/A;3/5/2025;-0,331365;-78,472993;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
2/5/2025;2/5/2025;2/5/2025;ZONA 9;EUGENIO ESPEJO;DAMMER;DAMMER 1;17;PICHINCHA;1701;QUITO;259200;-0,149066;-78,473434;MUJER;ECUADOR;18;ADULTO;MESTIZO/A;5/5/2025;-0,15017;-78,438377;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
2/5/2025;23/5/2025;23/5/2025;ZONA 9;TUMBACO;TUMBACO;TUMBACO 2;17;PICHINCHA;1701;QUITO;3024000;-0,169966;-78,409994;HOMBRE;ECUADOR;21;ADULTO;MESTIZO/A;6/6/2025;-0,142137;-78,499831;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
1/5/2025;1/5/2025;1/5/2025;ZONA 9;ELOY ALFARO - DMQ;EL CALZADO;EL CALZADO 2;17;PICHINCHA;1701;QUITO;1900800;-0,258617;-78,526;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;23/5/2025;-0,2953;-78,568816;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
1/5/2025;1/5/2025;1/5/2025;ZONA 9;ELOY ALFARO - DMQ;EL CALZADO;EL CALZADO 2;17;PICHINCHA;1701;QUITO;86400;-0,258617;-78,526;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;2/5/2025;-0,248584;-78,5647;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
1/5/2025;1/5/2025;1/5/2025;ZONA 9;CALDERÓN;SAN JUAN DE CALDERÓN;SAN JUAN DE CALDERÓN 2;17;PICHINCHA;1701;QUITO;172800;-0,087439;-78,429952;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;3/5/2025;-0,142443;-78,504802;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
1/5/2025;2/5/2025;2/5/2025;ZONA 9;LA DELICIA;MENA DEL HIERRO;MENA DEL HIERRO 1;17;PICHINCHA;1701;QUITO;86400;-0,108533;-78,50594;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;2/5/2025;-0,142139;-78,503147;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
1/5/2025;2/5/2025;2/5/2025;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 6;17;PICHINCHA;1701;QUITO;86400;-0,212797;-78,483305;HOMBRE;ECUADOR;17;ADOLESCENTES;MESTIZO/A;2/5/2025;-0,142443;-78,502764;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
1/5/2025;2/5/2025;2/5/2025;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 2;17;PICHINCHA;1701;QUITO;172800;-0,084434;-78,517386;HOMBRE;ECUADOR;39;ADULTO;MESTIZO/A;3/5/2025;-0,142445;-78,501546;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
1/5/2025;2/5/2025;2/5/2025;ZONA 9;LOS CHILLOS;CONOCOTO SUR;CONOCOTO SUR 2;17;PICHINCHA;1701;QUITO;172800;-0,309658;-78,484706;HOMBRE;ECUADOR;28;ADULTO;MESTIZO/A;3/5/2025;-0,142445;-78,501546;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
